RegionName,Date,ZHVI,Income Needed
"Salinas, CA",2022-03-31,804837.3281444956,153766.71974137786
"San Luis Obispo, CA",2022-03-31,833689.9120384979,160424.329195332
"Merced, CA",2022-03-31,408782.3703755079,80374.6099885112
"Santa Cruz, CA",2022-03-31,1202070.7931220846,225266.5548967276
"Chico, CA",2022-03-31,419919.1108595957,85518.70308484657
"Redding, CA",2022-03-31,370474.1218775039,76069.28563869554
"El Centro, CA",2022-03-31,308980.94222317066,64345.82087896555
"Yuba City, CA",2022-03-31,426364.3144093852,86158.17144629483
"Madera, CA",2022-03-31,388634.4769060906,78801.17513026117
"Hanford, CA",2022-03-31,321287.18009343406,64534.92895420065
"Napa, CA",2022-03-31,902209.6091768112,175842.7490913742
"Los Angeles, CA",2022-04-30,909545.005947941,187411.7158585776
"San Francisco, CA",2022-04-30,1260542.1702154551,260124.03760680213
"Riverside, CA",2022-04-30,565796.2322136076,120620.26112745584
"San Diego, CA",2022-04-30,894897.9667452917,184143.37333049296
"Sacramento, CA",2022-04-30,609999.927480638,130288.22680282051
"San Jose, CA",2022-04-30,1626420.793673957,323031.38390263385
"Fresno, CA",2022-04-30,385008.0166245275,83440.07186667058
"Bakersfield, CA",2022-04-30,328247.5747633821,73348.45899374774
"Oxnard, CA",2022-04-30,850283.8432860152,177738.31587331856
"Stockton, CA",2022-04-30,561370.2067586574,119061.60369708804
"Modesto, CA",2022-04-30,465184.301518666,98356.8273816524
"Santa Rosa, CA",2022-04-30,811404.4362968121,171227.6833258813
"Visalia, CA",2022-04-30,330466.7998089822,70912.29000308814
"Vallejo, CA",2022-04-30,618338.7051690292,132747.3659179182
"Santa Maria, CA",2022-04-30,903143.4669535016,185392.89456575256
"Salinas, CA",2022-04-30,818930.9817647027,169088.02090536433
"San Luis Obispo, CA",2022-04-30,853024.1086777296,176563.4764915144
"Merced, CA",2022-04-30,416037.97704641696,88122.6159730468
"Santa Cruz, CA",2022-04-30,1234079.3348439503,249369.93085507848
"Chico, CA",2022-04-30,426906.96761407534,92966.27699035604
"Redding, CA",2022-04-30,376811.3664166532,82797.11484623112
"El Centro, CA",2022-04-30,312261.2646975835,69484.65340834443
"Yuba City, CA",2022-04-30,435557.6852094005,94178.64384525952
"Madera, CA",2022-04-30,396237.5995393917,85978.86496938753
"Hanford, CA",2022-04-30,327693.5067885091,70472.57960226088
"Napa, CA",2022-04-30,914883.5625903528,192762.6796460784
"Los Angeles, CA",2022-05-31,919424.2755370578,194100.2010742404
"San Francisco, CA",2022-05-31,1268971.6713336266,269141.0302748449
"Riverside, CA",2022-05-31,573661.2772036677,125328.9846724362
"San Diego, CA",2022-05-31,906840.2335309532,192213.87380017564
"Sacramento, CA",2022-05-31,617174.8369605984,134924.19910865565
"San Jose, CA",2022-05-31,1637588.607272213,334680.3551585837
"Fresno, CA",2022-05-31,390264.5597159872,86517.7946214559
"Bakersfield, CA",2022-05-31,333196.49527744274,76124.92957026737
"Oxnard, CA",2022-05-31,858750.805475728,184700.8601593709
"Stockton, CA",2022-05-31,567064.275828173,123362.83075048776
"Modesto, CA",2022-05-31,470280.6359562092,101888.2576602612
"Santa Rosa, CA",2022-05-31,819365.958728325,177049.4625075071
"Visalia, CA",2022-05-31,335016.0146123783,73408.72604150644
"Vallejo, CA",2022-05-31,622170.2280875993,137209.02979979035
"Santa Maria, CA",2022-05-31,918959.8960818356,193709.5079276056
"Salinas, CA",2022-05-31,825280.5729602476,175269.07447716728
"San Luis Obispo, CA",2022-05-31,863472.4640832983,183420.5162794728
"Merced, CA",2022-05-31,421201.80303010816,91430.59204987853
"Santa Cruz, CA",2022-05-31,1243023.4738775725,259412.5102023364
"Chico, CA",2022-05-31,431689.354506358,95912.8741806024
"Redding, CA",2022-05-31,380719.3060154032,85540.9947139048
"El Centro, CA",2022-05-31,315840.5718008001,71467.1597101596
"Yuba City, CA",2022-05-31,440840.2428488056,97645.76353418738
"Madera, CA",2022-05-31,401119.67102438,88990.89744009098
"Hanford, CA",2022-05-31,332310.4500899869,73041.41458439217
"Napa, CA",2022-05-31,926699.8022970092,199826.7811277137
"Los Angeles, CA",2022-06-30,922409.7724992288,200664.63074875303
"San Francisco, CA",2022-06-30,1259385.718573144,276482.3098497394
"Riverside, CA",2022-06-30,578055.4029738357,130051.36392967818
"San Diego, CA",2022-06-30,910040.2474406912,199514.61560998723
"Sacramento, CA",2022-06-30,619302.7693633143,139331.12186170203
"San Jose, CA",2022-06-30,1612058.0973524053,343597.25208673696
"Fresno, CA",2022-06-30,393381.1011023946,89632.66375182441
"Bakersfield, CA",2022-06-30,337184.19358190376,79038.23438866725
"Oxnard, CA",2022-06-30,859353.8165541037,191120.74987038545
"Stockton, CA",2022-06-30,569390.267820098,127498.48072939308
"Modesto, CA",2022-06-30,473612.8335167742,105471.57144943818
"Santa Rosa, CA",2022-06-30,819264.7781780752,182267.11697073208
"Visalia, CA",2022-06-30,339292.90226247185,76122.2234213604
"Vallejo, CA",2022-06-30,621080.3771019696,141333.00127292276
"Santa Maria, CA",2022-06-30,924135.0371547664,201455.24315582632
"Salinas, CA",2022-06-30,827192.8829767569,181104.3320508448
"San Luis Obispo, CA",2022-06-30,866139.6817069148,189802.45403058425
"Merced, CA",2022-06-30,423963.6540337623,94644.5918710164
"Santa Cruz, CA",2022-06-30,1232673.5276881773,267384.21553499985
"Chico, CA",2022-06-30,433489.7685623891,98890.565892309
"Redding, CA",2022-06-30,384438.9805669707,88388.34029582005
"El Centro, CA",2022-06-30,320278.9769569337,73859.60835450036
"Yuba City, CA",2022-06-30,443987.6598386501,101073.37866641564
"Madera, CA",2022-06-30,405054.6499926256,92140.58126625852
"Hanford, CA",2022-06-30,335852.63062413654,75787.27681998981
"Napa, CA",2022-06-30,926059.6078336146,205983.72816846857
"Los Angeles, CA",2022-07-31,912695.1288442352,199145.22246836236
"San Francisco, CA",2022-07-31,1224951.4694351174,271101.34010108886
"Riverside, CA",2022-07-31,575645.3796598434,129420.56463266628
"San Diego, CA",2022-07-31,897213.3721256447,197676.90474657496
"Sacramento, CA",2022-07-31,612193.2583627441,137865.37010309065
"San Jose, CA",2022-07-31,1551806.485020538,336363.8612940397
"Fresno, CA",2022-07-31,393073.5672552734,89192.43623797379
"Bakersfield, CA",2022-07-31,337817.0724602897,78906.2611233495
"Oxnard, CA",2022-07-31,849123.2709848352,189250.90630225348
"Stockton, CA",2022-07-31,564429.1439624622,126294.58166514096
"Modesto, CA",2022-07-31,471898.5957804532,104778.2183745798
"Santa Rosa, CA",2022-07-31,808852.1585167933,179842.87860548808
"Visalia, CA",2022-07-31,340737.20808133174,75918.69871569298
"Vallejo, CA",2022-07-31,614239.1624341574,139480.90264693898
"Santa Maria, CA",2022-07-31,913770.288420322,200324.05798905977
"Salinas, CA",2022-07-31,814765.6963473505,179019.18577268856
"San Luis Obispo, CA",2022-07-31,859104.8019717837,188147.6874857744
"Merced, CA",2022-07-31,422687.78399516776,93998.96335619186
"Santa Cruz, CA",2022-07-31,1199301.6610044525,262137.30161864837
"Chico, CA",2022-07-31,430082.3420484621,97904.78241133392
"Redding, CA",2022-07-31,383766.1003780713,87815.66550824702
"El Centro, CA",2022-07-31,321517.8815664311,73593.47931073775
"Yuba City, CA",2022-07-31,442511.1818896445,100387.098012847
"Madera, CA",2022-07-31,405739.74555292656,91746.55689586078
"Hanford, CA",2022-07-31,336004.01924808766,75548.41142618493
"Napa, CA",2022-07-31,910635.2267742804,203391.6915344401
"Los Angeles, CA",2022-08-31,894437.7732709392,195167.55871260972
"San Francisco, CA",2022-08-31,1183872.3557758648,261540.4804612538
"Riverside, CA",2022-08-31,568088.3793464076,127015.50743212768
"San Diego, CA",2022-08-31,877284.2271929845,192670.38681699688
"Sacramento, CA",2022-08-31,599371.7420549059,134396.05857206034
"San Jose, CA",2022-08-31,1485602.8753508192,323898.1974471375
"Fresno, CA",2022-08-31,389068.1172628845,87631.95046322062
"Bakersfield, CA",2022-08-31,335566.2396704657,77792.61471112788
"Oxnard, CA",2022-08-31,835873.224246441,184852.30031115623
"Stockton, CA",2022-08-31,554400.7869743623,123348.36330248484
"Modesto, CA",2022-08-31,463948.5219957822,102636.29809971729
"Santa Rosa, CA",2022-08-31,796998.9317989183,175334.57763802484
"Visalia, CA",2022-08-31,338998.47237026744,74880.7699832302
"Vallejo, CA",2022-08-31,602283.1462886044,135805.54556938302
"Santa Maria, CA",2022-08-31,896252.0400269548,196023.8588102856
"Salinas, CA",2022-08-31,799003.9398235318,174511.71618380002
"San Luis Obispo, CA",2022-08-31,846017.1794120567,184129.25692687195
"Merced, CA",2022-08-31,418334.3573602252,92148.53886617828
"Santa Cruz, CA",2022-08-31,1164793.4290288666,253008.3291247009
"Chico, CA",2022-08-31,424370.8597034583,95764.98016919573
"Redding, CA",2022-08-31,378817.9928668882,86169.08817933607
"El Centro, CA",2022-08-31,318573.4262857793,72416.31947021988
"Yuba City, CA",2022-08-31,435687.8942026548,98350.97770459036
"Madera, CA",2022-08-31,401846.3157357152,90263.06082647214
"Hanford, CA",2022-08-31,333586.1947639113,74386.40287910016
"Napa, CA",2022-08-31,893924.4017349444,198004.2417486316
"Los Angeles, CA",2022-09-30,880368.6893210678,209842.39537743528
"San Francisco, CA",2022-09-30,1150945.452546752,276523.3725208715
"Riverside, CA",2022-09-30,560779.2364419086,136257.8157555151
"San Diego, CA",2022-09-30,860346.190717497,205450.9663995985
"Sacramento, CA",2022-09-30,588027.4802003062,143119.28919447016
"San Jose, CA",2022-09-30,1448997.2349803918,342909.3187010252
"Fresno, CA",2022-09-30,385071.078127465,94068.26352828684
"Bakersfield, CA",2022-09-30,332974.200838933,83509.9414490813
"Oxnard, CA",2022-09-30,826091.1982826607,198006.0346970943
"Stockton, CA",2022-09-30,544651.527552879,131677.22200198422
"Modesto, CA",2022-09-30,456060.4973392357,109860.33903139476
"Santa Rosa, CA",2022-09-30,787863.9102981981,187752.10906776853
"Visalia, CA",2022-09-30,336290.3334267405,80763.72277436755
"Vallejo, CA",2022-09-30,592470.8721291404,144684.21137882298
"Santa Maria, CA",2022-09-30,885468.6315018858,210251.04878471536
"Salinas, CA",2022-09-30,788471.8462633105,186704.7339142297
"San Luis Obispo, CA",2022-09-30,833874.9414158324,197655.73142853603
"Merced, CA",2022-09-30,412086.5834604444,98802.32141231842
"Santa Cruz, CA",2022-09-30,1144328.355898138,268770.13915270846
"Chico, CA",2022-09-30,419085.77797766,102406.88602981564
"Redding, CA",2022-09-30,373855.87867353007,92205.94812725314
"El Centro, CA",2022-09-30,315372.02954215696,77647.36496160306
"Yuba City, CA",2022-09-30,428357.8895511429,105091.3418697358
"Madera, CA",2022-09-30,398446.6147498601,97032.57305544348
"Hanford, CA",2022-09-30,330847.83609798097,80056.68303744693
"Napa, CA",2022-09-30,882512.5609726822,211365.928388877
"Los Angeles, CA",2022-10-31,871974.4701083271,223172.77256048936
"San Francisco, CA",2022-10-31,1133004.7434274566,290207.3323429399
"Riverside, CA",2022-10-31,556556.447420458,144655.44012751777
"San Diego, CA",2022-10-31,850362.4679018691,216883.7719008457
"Sacramento, CA",2022-10-31,579638.3783533835,150798.5807669955
"San Jose, CA",2022-10-31,1412391.5946099642,360627.8892330593
"Fresno, CA",2022-10-31,382755.5972985029,99836.36987902514
"Bakersfield, CA",2022-10-31,331100.65702795854,88626.09971019505
"Oxnard, CA",2022-10-31,818659.2419492957,209911.74867453208
"Stockton, CA",2022-10-31,536229.588679048,138854.59407743433
"Modesto, CA",2022-10-31,450300.3442895138,116089.9906748124
"Santa Rosa, CA",2022-10-31,783936.8637704253,199603.0326396821
"Visalia, CA",2022-10-31,334474.5058083372,86076.08196569765
"Vallejo, CA",2022-10-31,585894.4290175706,152687.72759422628
"Santa Maria, CA",2022-10-31,877958.902878464,223000.93065963383
"Salinas, CA",2022-10-31,782435.9356554791,197986.4274998504
"San Luis Obispo, CA",2022-10-31,830277.8244614503,210184.84548662827
"Merced, CA",2022-10-31,407170.916705666,104629.98904087723
"Santa Cruz, CA",2022-10-31,1137905.10489565,284026.9001209467
"Chico, CA",2022-10-31,415482.6803649326,108482.89878318636
"Redding, CA",2022-10-31,370089.04915012495,97531.9968168615
"El Centro, CA",2022-10-31,314264.06614272256,82369.41767742927
"Yuba City, CA",2022-10-31,421751.57575669285,110849.68194362384
"Madera, CA",2022-10-31,395492.4516924954,103085.07662041052
"Hanford, CA",2022-10-31,329139.84689711174,85174.94773837437
"Napa, CA",2022-10-31,881003.5012289914,224209.9507939306
"Los Angeles, CA",2022-11-30,863426.2263899808,220514.522457518
"San Francisco, CA",2022-11-30,1114918.7027122832,283923.7997447016
"Riverside, CA",2022-11-30,550421.5173527887,142808.12896271204
"San Diego, CA",2022-11-30,840216.4971431501,212996.193958661
"Sacramento, CA",2022-11-30,569672.329950238,147849.85354914027
"San Jose, CA",2022-11-30,1400961.5979996636,354461.69306431606
"Fresno, CA",2022-11-30,378904.4276809715,98513.11755699052
"Bakersfield, CA",2022-11-30,328103.6482435236,87587.33187093853
"Oxnard, CA",2022-11-30,809424.5335574201,206670.00214455367
"Stockton, CA",2022-11-30,526933.7723199831,135983.1132941844
"Modesto, CA",2022-11-30,442556.2157885704,113857.2276554619
"Santa Rosa, CA",2022-11-30,776458.1986358762,197249.42931482536
"Visalia, CA",2022-11-30,330832.9695961707,85093.69186699133
"Vallejo, CA",2022-11-30,577244.3692553745,149987.74402047673
"Santa Maria, CA",2022-11-30,871266.617042406,219865.72686928883
"Salinas, CA",2022-11-30,775027.1938881964,195072.9501924396
"San Luis Obispo, CA",2022-11-30,824930.4600635106,207852.29424305583
"Merced, CA",2022-11-30,399850.3063899636,102612.26639342312
"Santa Cruz, CA",2022-11-30,1123370.184109771,279484.0884136769
"Chico, CA",2022-11-30,408233.8188586687,106805.39876607846
"Redding, CA",2022-11-30,364523.7387731265,95929.99482424596
"El Centro, CA",2022-11-30,310561.36064767453,81288.74301257059
"Yuba City, CA",2022-11-30,415231.0538491312,108770.77100552588
"Madera, CA",2022-11-30,390260.6518061507,101781.81852139856
"Hanford, CA",2022-11-30,325860.8606944202,84175.07386930357
"Napa, CA",2022-11-30,873445.6581693989,221482.13091539103
"Los Angeles, CA",2022-12-31,855086.8771963791,211699.35084262665
"San Francisco, CA",2022-12-31,1098589.216000839,270627.8413009503
"Riverside, CA",2022-12-31,544813.4085132871,137034.7953306854
"San Diego, CA",2022-12-31,831846.7336888663,203626.5930914318
"Sacramento, CA",2022-12-31,559336.3281640217,140898.842131426
"San Jose, CA",2022-12-31,1392501.9843154724,340223.5953375582
"Fresno, CA",2022-12-31,374158.1366056913,94421.63219215847
"Bakersfield, CA",2022-12-31,325311.9638290689,84192.58448690182
"Oxnard, CA",2022-12-31,799313.8250277628,197570.8233082448
"Stockton, CA",2022-12-31,519539.92955668655,129535.77907638828
"Modesto, CA",2022-12-31,436325.034308285,108589.25959141564
"Santa Rosa, CA",2022-12-31,769807.1628801972,189410.9338773691
"Visalia, CA",2022-12-31,327379.4959559857,81679.86684948135
"Vallejo, CA",2022-12-31,568809.7039680112,143296.94242088287
"Santa Maria, CA",2022-12-31,863776.1179023542,210661.8135058277
"Salinas, CA",2022-12-31,768353.4323659091,186818.0924407348
"San Luis Obispo, CA",2022-12-31,817844.973214778,199921.7841251316
"Merced, CA",2022-12-31,392641.4382027689,97702.09600074432
"Santa Cruz, CA",2022-12-31,1104361.9680590942,267046.3224680171
"Chico, CA",2022-12-31,400543.94072237104,102065.38215761774
"Redding, CA",2022-12-31,359010.25866152096,91753.63864473478
"El Centro, CA",2022-12-31,309975.01061364874,78241.24667060189
"Yuba City, CA",2022-12-31,408886.4495324444,103835.54949543648
"Madera, CA",2022-12-31,386499.6587866593,97707.92920807983
"Hanford, CA",2022-12-31,322737.806223286,80809.93633801476
"Napa, CA",2022-12-31,862937.5660562951,212585.6229793464
"Los Angeles, CA",2023-01-31,845629.0579168756,208913.55340340183
"San Francisco, CA",2023-01-31,1080802.1227621674,268707.2986105785
"Riverside, CA",2023-01-31,539337.5110542093,135863.8133949315
"San Diego, CA",2023-01-31,823562.7558327464,201001.96256647847
"Sacramento, CA",2023-01-31,550208.4222550357,139274.22540841243
"San Jose, CA",2023-01-31,1381006.9017242317,337863.97481210297
"Fresno, CA",2023-01-31,368850.5617215257,93413.5709021519
"Bakersfield, CA",2023-01-31,321761.3286457318,83479.04421031616
"Oxnard, CA",2023-01-31,790601.3913988661,195165.53145745271
"Stockton, CA",2023-01-31,511579.2343448009,128220.97331380726
"Modesto, CA",2023-01-31,430025.4019311229,107353.0829831641
"Santa Rosa, CA",2023-01-31,763500.5572362259,188333.308612887
"Visalia, CA",2023-01-31,323121.1898221399,80669.24064373632
"Vallejo, CA",2023-01-31,561866.7997759185,141876.51876469702
"Santa Maria, CA",2023-01-31,857818.9814352962,208404.3338385656
"Salinas, CA",2023-01-31,761521.0003657731,184974.23933528925
"San Luis Obispo, CA",2023-01-31,811940.8037944323,198418.93288165992
"Merced, CA",2023-01-31,385861.54514470993,96308.48478201868
"Santa Cruz, CA",2023-01-31,1082231.4558896855,263770.33747197065
"Chico, CA",2023-01-31,394440.2558925698,101158.00470495796
"Redding, CA",2023-01-31,354714.94746555947,90898.0089378318
"El Centro, CA",2023-01-31,315597.7288045856,77567.14154959236
"Yuba City, CA",2023-01-31,403826.0171640525,102907.27906851584
"Madera, CA",2023-01-31,383055.6105392952,97026.65239342923
"Hanford, CA",2023-01-31,320380.77922007773,79841.16120700468
"Napa, CA",2023-01-31,855628.0148505695,211018.6490027973
"Los Angeles, CA",2023-02-28,844648.4675828199,206102.97312268824
"San Francisco, CA",2023-02-28,1080618.48333133,265512.3751651354
"Riverside, CA",2023-02-28,537843.0967716206,134583.94139416216
"San Diego, CA",2023-02-28,825246.6519201259,199556.99781776185
"Sacramento, CA",2023-02-28,548653.4016738904,137619.07296220842
"San Jose, CA",2023-02-28,1382658.846861419,333399.9857956484
"Fresno, CA",2023-02-28,367310.9260576119,92591.65554263856
"Bakersfield, CA",2023-02-28,320841.21589965763,82961.28735664657
"Oxnard, CA",2023-02-28,791885.7047865887,193537.7344284269
"Stockton, CA",2023-02-28,510564.7197929037,126942.87185906996
"Modesto, CA",2023-02-28,428467.85551593365,106291.00054429584
"Santa Rosa, CA",2023-02-28,765021.1935165336,187425.59537861496
"Visalia, CA",2023-02-28,322256.5256850668,80087.3203606616
"Vallejo, CA",2023-02-28,560628.2384737646,140533.05932610045
"Santa Maria, CA",2023-02-28,860419.4542784115,207245.6675825244
"Salinas, CA",2023-02-28,763747.927869846,183761.09439607625
"San Luis Obispo, CA",2023-02-28,812602.1892450231,197047.415415312
"Merced, CA",2023-02-28,384161.3084206996,95215.6799916578
"Santa Cruz, CA",2023-02-28,1082143.3512534993,260522.09789420932
"Chico, CA",2023-02-28,391718.7315666933,99963.29033462788
"Redding, CA",2023-02-28,352697.6645727995,90167.85636434352
"El Centro, CA",2023-02-28,309720.5123910615,77694.67985656207
"Yuba City, CA",2023-02-28,400996.7096746443,101893.6072754736
"Madera, CA",2023-02-28,381157.2499045201,96417.99792919212
"Hanford, CA",2023-02-28,319648.6946394797,79498.28601491427
"Napa, CA",2023-02-28,860530.335474706,209852.11583118344
"Los Angeles, CA",2023-03-31,853364.3187865703,208897.63475085289
"San Francisco, CA",2023-03-31,1089427.644623145,269917.6414175686
"Riverside, CA",2023-03-31,541165.9873087497,136997.67938110462
"San Diego, CA",2023-03-31,835046.6600890396,204112.5342336362
"Sacramento, CA",2023-03-31,552229.7462797695,140078.44634845827
"San Jose, CA",2023-03-31,1398307.332764622,336938.63347616856
"Fresno, CA",2023-03-31,370197.1267784156,94509.58790237454
"Bakersfield, CA",2023-03-31,323215.3094839515,84744.4545505272
"Oxnard, CA",2023-03-31,801980.9013071355,197924.7497135379
"Stockton, CA",2023-03-31,514415.8382627181,129382.5358494258
"Modesto, CA",2023-03-31,432016.43277978606,108429.6182020349
"Santa Rosa, CA",2023-03-31,774234.8649318423,191976.0203641232
"Visalia, CA",2023-03-31,324369.120401356,81788.87249320337
"Vallejo, CA",2023-03-31,564517.514225806,143315.5390550944
"Santa Maria, CA",2023-03-31,867657.8656641336,212014.5597056365
"Salinas, CA",2023-03-31,772055.1438584622,188078.72518100755
"San Luis Obispo, CA",2023-03-31,820756.5606727593,201204.1348356881
"Merced, CA",2023-03-31,386366.978015794,97045.3646580502
"Santa Cruz, CA",2023-03-31,1087393.5173773088,264981.18782237254
"Chico, CA",2023-03-31,392891.93695501785,101597.77050292518
"Redding, CA",2023-03-31,355684.3705667593,92074.554105646
"El Centro, CA",2023-03-31,315871.72281740507,80104.98582563111
"Yuba City, CA",2023-03-31,403262.02118703537,103830.82976398325
"Madera, CA",2023-03-31,383039.4808459384,98376.09545511592
"Hanford, CA",2023-03-31,322127.0783169526,81451.55269291095
"Napa, CA",2023-03-31,868832.594446987,214985.03687457397
"Los Angeles, CA",2023-04-30,866632.369311624,204802.8566160588
"San Francisco, CA",2023-04-30,1104732.5951494726,264966.0387204369
"Riverside, CA",2023-04-30,545939.8229580057,134506.2672084197
"San Diego, CA",2023-04-30,848298.9399832784,201386.71194404425
"Sacramento, CA",2023-04-30,557849.754609523,137617.19140354032
"San Jose, CA",2023-04-30,1422347.1911400256,328628.2067672879
"Fresno, CA",2023-04-30,373683.0462008845,93055.66014392817
"Bakersfield, CA",2023-04-30,326485.3488175559,83562.47574855843
"Oxnard, CA",2023-04-30,811614.3334220321,195321.90649809397
"Stockton, CA",2023-04-30,518831.7964903117,127154.55805362332
"Modesto, CA",2023-04-30,436542.2355524704,106657.73975315678
"Santa Rosa, CA",2023-04-30,784176.8133563673,189317.9503567033
"Visalia, CA",2023-04-30,326888.484546055,80449.04023656169
"Vallejo, CA",2023-04-30,569904.3260845544,140937.7592970215
"Santa Maria, CA",2023-04-30,881882.2744232249,209036.5017585157
"Salinas, CA",2023-04-30,782292.9842896275,185534.2917960421
"San Luis Obispo, CA",2023-04-30,835008.4636784943,198195.84439368817
"Merced, CA",2023-04-30,389423.4849104796,95396.86276747784
"Santa Cruz, CA",2023-04-30,1105719.2858003676,260532.18571953077
"Chico, CA",2023-04-30,398050.09742878727,99751.78127966433
"Redding, CA",2023-04-30,360888.3162851724,90748.52838403564
"El Centro, CA",2023-04-30,324374.43653056,79246.3775111486
"Yuba City, CA",2023-04-30,407538.0599317135,102014.24367622971
"Madera, CA",2023-04-30,386532.9716415016,96678.21063940774
"Hanford, CA",2023-04-30,325378.7700279379,80272.56340590044
"Napa, CA",2023-04-30,880582.5340062147,212257.71870216596
"Los Angeles, CA",2023-05-31,879122.2291433492,207213.14787724157
"San Francisco, CA",2023-05-31,1118624.1073433564,267417.4645853167
"Riverside, CA",2023-05-31,551329.9827271951,135804.8062763464
"San Diego, CA",2023-05-31,862377.0217836152,204463.74325330777
"Sacramento, CA",2023-05-31,563412.0605968139,138826.46483240873
"San Jose, CA",2023-05-31,1444455.0428473158,331043.0133571113
"Fresno, CA",2023-05-31,377599.28393115,94126.26087784758
"Bakersfield, CA",2023-05-31,330570.39409065386,84617.55041079863
"Oxnard, CA",2023-05-31,820584.4631607508,198062.01960864
"Stockton, CA",2023-05-31,524337.0008355934,128367.70092555053
"Modesto, CA",2023-05-31,441168.05161622766,107844.7010740514
"Santa Rosa, CA",2023-05-31,795797.5114495493,191784.27315379973
"Visalia, CA",2023-05-31,329707.60677662824,81230.87859080569
"Vallejo, CA",2023-05-31,576524.9356892519,142421.10190983757
"Santa Maria, CA",2023-05-31,894483.6609965558,211902.2518297741
"Salinas, CA",2023-05-31,791068.5807100493,188101.59359975872
"San Luis Obispo, CA",2023-05-31,847215.5622500058,200975.71274901173
"Merced, CA",2023-05-31,393413.6722985492,96390.835513273
"Santa Cruz, CA",2023-05-31,1124520.430887146,263769.6373398355
"Chico, CA",2023-05-31,401307.7371293653,100607.0254407723
"Redding, CA",2023-05-31,364782.34913986194,91872.0384744096
"El Centro, CA",2023-05-31,324006.8767715597,80627.90457425521
"Yuba City, CA",2023-05-31,411690.7861744229,103022.35342973434
"Madera, CA",2023-05-31,389276.1948936996,97546.90227266442
"Hanford, CA",2023-05-31,328133.8211905979,81179.13954137896
"Napa, CA",2023-05-31,891455.3141471149,214919.9719242612
"Los Angeles, CA",2023-06-30,893946.6073195257,214293.1923520917
"San Francisco, CA",2023-06-30,1128847.5283933126,275232.263592942
"Riverside, CA",2023-06-30,557783.77654545,139814.47503840103
"San Diego, CA",2023-06-30,877378.1823143779,211865.7987614116
"Sacramento, CA",2023-06-30,570425.8075871001,142776.1554463614
"San Jose, CA",2023-06-30,1462805.837267363,341601.8833846677
"Fresno, CA",2023-06-30,381710.6558762076,96891.56831271102
"Bakersfield, CA",2023-06-30,335458.96721646417,87275.18227405022
"Oxnard, CA",2023-06-30,830920.4436487422,204575.39440948216
"Stockton, CA",2023-06-30,530322.7056490639,132064.53342197262
"Modesto, CA",2023-06-30,446035.1150657898,111043.53598106717
"Santa Rosa, CA",2023-06-30,804906.3494805781,197710.53932258184
"Visalia, CA",2023-06-30,333839.7763242568,83547.48576749362
"Vallejo, CA",2023-06-30,582471.3854870036,146624.4916186269
"Santa Maria, CA",2023-06-30,909039.0072977596,219373.44549022548
"Salinas, CA",2023-06-30,799807.1841771038,194158.1370446009
"San Luis Obispo, CA",2023-06-30,860518.936859685,207948.6221281603
"Merced, CA",2023-06-30,397844.7735448248,99230.2608843454
"Santa Cruz, CA",2023-06-30,1137933.025219479,272574.3525747346
"Chico, CA",2023-06-30,404813.3812077811,103369.28152394142
"Redding, CA",2023-06-30,369030.6573750936,94626.87892746732
"El Centro, CA",2023-06-30,323555.40464729274,82937.41107300832
"Yuba City, CA",2023-06-30,416645.8499463397,105967.81337179102
"Madera, CA",2023-06-30,393475.430717711,100269.6235900428
"Hanford, CA",2023-06-30,332094.8756678345,83603.33683751029
"Napa, CA",2023-06-30,901276.6814335838,221666.5351103464
"Los Angeles, CA",2023-07-31,904165.4073500755,219337.6265181671
"San Francisco, CA",2023-07-31,1133925.2233789647,279841.5004411134
"Riverside, CA",2023-07-31,562430.3236684944,142184.94815607427
"San Diego, CA",2023-07-31,889311.3054045801,216894.63206368173
"Sacramento, CA",2023-07-31,575150.2008232279,145083.9083289899
"San Jose, CA",2023-07-31,1474853.460025424,349978.22977030964
"Fresno, CA",2023-07-31,385556.8529888345,98505.02863624188
"Bakersfield, CA",2023-07-31,338901.951271879,88898.76672578142
"Oxnard, CA",2023-07-31,838907.1735202513,208593.54631801508
"Stockton, CA",2023-07-31,533686.3110290932,134186.4242868755
"Modesto, CA",2023-07-31,450412.4517572756,112916.54443084449
"Santa Rosa, CA",2023-07-31,808680.0674406703,201034.95606965877
"Visalia, CA",2023-07-31,337136.4532450824,84895.3985970953
"Vallejo, CA",2023-07-31,586075.4696818866,148945.0501849214
"Santa Maria, CA",2023-07-31,920306.73405324,224411.25133599385
"Salinas, CA",2023-07-31,807578.3946555426,197879.7613227656
"San Luis Obispo, CA",2023-07-31,869056.502670501,212355.19209172475
"Merced, CA",2023-07-31,401565.6922760663,100863.74237084118
"Santa Cruz, CA",2023-07-31,1151632.9407569943,278356.7035407682
"Chico, CA",2023-07-31,404496.753059891,104523.36343681227
"Redding, CA",2023-07-31,371082.4100569976,96030.17481579488
"El Centro, CA",2023-07-31,328439.7979509289,83871.74247565093
"Yuba City, CA",2023-07-31,419941.5561533726,107583.8037379365
"Madera, CA",2023-07-31,397005.0864554274,101769.68579396282
"Hanford, CA",2023-07-31,335373.3876819739,85010.16902518537
"Napa, CA",2023-07-31,910283.516618277,225841.55205636617
"Los Angeles, CA",2023-08-31,908974.2971138936,227024.9756278656
"San Francisco, CA",2023-08-31,1134368.352144279,287236.18212370574
